,question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at,correct_flag,question_flag,accuracy
8671,q9705,b7056,e7056,c,5,85,1.52664E+12,106,133,0.796992481
8672,q9706,b7057,e7057,c,5,77,1.52664E+12,98,167,0.586826347
8673,q9707,b7058,e7058,a,5,85,1.52664E+12,97,146,0.664383562
8674,q9708,b7059,e7059,c,5,77,1.52664E+12,99,123,0.804878049
8675,q9709,b7060,e7060,b,5,74,1.52664E+12,92,142,0.647887324
8676,q9710,b7061,e7061,b,5,77,1.52664E+12,56,158,0.35443038
8677,q9711,b7062,e7062,c,5,83,1.52664E+12,75,177,0.423728814
8678,q9712,b7063,e7063,a,5,85,1.52664E+12,105,121,0.867768595
8679,q9713,b7064,e7064,a,5,85,1.52664E+12,96,153,0.62745098
8680,q9714,b7065,e7065,d,5,85,1.52664E+12,116,174,0.666666667
8681,q9715,b7066,e7066,d,5,76,1.51911E+12,120,161,0.745341615
8682,q9716,b7067,e7067,a,5,76,1.52664E+12,92,114,0.807017544
8683,q9717,b7068,e7068,d,5,76,1.52664E+12,80,148,0.540540541
8684,q9718,b7069,e7069,a,5,77,1.52664E+12,93,157,0.592356688
8685,q9719,b7070,e7070,d,5,85,1.52664E+12,77,187,0.411764706
8686,q9720,b7071,e7071,c,5,85,1.52664E+12,104,153,0.679738562
8687,q9721,b7072,e7072,a,5,96,1.52664E+12,76,289,0.262975779
8688,q9722,b7073,e7073,b,5,77,1.52664E+12,105,127,0.826771654
8689,q9723,b7074,e7074,c,5,77,1.52664E+12,85,160,0.53125
8690,q9724,b7075,e7075,c,5,85,1.52664E+12,100,232,0.431034483
8691,q9725,b7076,e7076,a,5,96,1.51911E+12,114,221,0.515837104
8692,q9726,b7077,e7077,d,5,77,1.52664E+12,93,137,0.678832117
8693,q9727,b7078,e7078,d,5,85,1.52664E+12,100,161,0.621118012
8694,q9728,b7079,e7079,d,5,85,1.52664E+12,83,177,0.468926554
8695,q9729,b7080,e7080,a,5,77,1.52664E+12,136,165,0.824242424
8696,q9730,b7081,e7081,a,5,77,1.52664E+12,91,147,0.619047619
8697,q9731,b7082,e7082,c,5,83,1.52664E+12,61,158,0.386075949
8698,q9732,b7083,e7083,d,5,76,1.52664E+12,76,168,0.452380952
8699,q9733,b7084,e7084,d,5,77,1.52664E+12,44,157,0.280254777
8700,q9734,b7085,e7085,c,5,83,1.52664E+12,97,127,0.763779528
8701,q9735,b7086,e7086,b,5,83,1.52664E+12,75,163,0.460122699
8702,q9736,b7087,e7087,a,5,85,1.52664E+12,79,130,0.607692308
8703,q9737,b7088,e7088,b,5,85,1.52664E+12,88,156,0.564102564
8704,q9738,b7089,e7089,c,5,85,1.52664E+12,68,157,0.433121019
8705,q9739,b7090,e7090,d,5,85,1.52664E+12,95,144,0.659722222
8706,q9740,b7091,e7091,b,5,76,1.52664E+12,92,143,0.643356643
8707,q9741,b7092,e7092,d,5,83,1.52664E+12,86,274,0.313868613
8708,q9742,b7093,e7093,b,5,85,1.52664E+12,68,183,0.371584699
8709,q9743,b7094,e7094,d,5,76,1.52664E+12,62,136,0.455882353
8710,q9744,b7095,e7095,d,5,77,1.52664E+12,71,138,0.514492754
8711,q9745,b7096,e7096,b,5,77,1.52664E+12,112,150,0.746666667
8712,q9746,b7097,e7097,d,5,76,1.52664E+12,89,201,0.44278607
8713,q9747,b7098,e7098,d,5,77,1.52664E+12,79,184,0.429347826
8714,q9748,b7099,e7099,a,5,94,1.51911E+12,131,177,0.740112994
8715,q9749,b7100,e7100,b,5,76,1.52664E+12,59,141,0.418439716
8716,q9750,b7101,e7101,a,5,77,1.52664E+12,77,148,0.52027027
8717,q9751,b7102,e7102,a,5,76,1.52664E+12,69,207,0.333333333
8718,q9752,b7103,e7103,a,5,77,1.52664E+12,66,159,0.41509434
8719,q9753,b7104,e7104,c,5,85,1.52664E+12,94,104,0.903846154
8720,q9754,b7105,e7105,b,5,77,1.52664E+12,94,149,0.630872483
8721,q9755,b7106,e7106,c,5,74,1.52664E+12,91,152,0.598684211
8722,q9756,b7107,e7107,d,5,76,1.52664E+12,83,192,0.432291667
8723,q9757,b7108,e7108,c,5,85,1.52664E+12,100,165,0.606060606
8724,q9758,b7109,e7109,d,5,77,1.52664E+12,111,143,0.776223776
8725,q9759,b7110,e7110,c,5,76,1.52664E+12,95,148,0.641891892
8726,q9760,b7111,e7111,a,5,85,1.52664E+12,51,158,0.32278481
8727,q9761,b7112,e7112,a,5,76,1.52664E+12,103,186,0.553763441
8728,q9762,b7113,e7113,b,5,76,1.52664E+12,99,116,0.853448276
8729,q9763,b7114,e7114,a,5,85,1.52664E+12,97,135,0.718518519
8730,q9764,b7115,e7115,c,5,76,1.52664E+12,125,186,0.672043011
8731,q9765,b7116,e7116,c,5,77,1.52664E+12,71,194,0.365979381
8732,q9766,b7117,e7117,c,5,76,1.52664E+12,105,147,0.714285714
8733,q9767,b7118,e7118,a,5,85,1.52664E+12,87,164,0.530487805
8734,q9768,b7119,e7119,b,5,128,1.52811E+12,103,126,0.817460317
8735,q9769,b7120,e7120,a,5,77,1.52811E+12,113,165,0.684848485
8736,q9770,b7121,e7121,c,5,71,1.52811E+12,80,161,0.49689441
8737,q9771,b7122,e7122,a,5,78,1.52811E+12,100,184,0.543478261
8738,q9772,b7123,e7123,a,5,106,1.52811E+12,120,147,0.816326531
8739,q9773,b7124,e7124,b,5,78,1.52811E+12,84,140,0.6
8740,q9774,b7125,e7125,b,5,87,1.52811E+12,152,328,0.463414634
8741,q9775,b7126,e7126,b,5,113,1.52811E+12,161,217,0.741935484
8742,q9776,b7127,e7127,b,5,83,1.52811E+12,64,173,0.369942197
8743,q9777,b7128,e7128,b,5,86,1.52811E+12,156,232,0.672413793
8744,q9778,b7129,e7129,b,5,83,1.52811E+12,94,147,0.639455782
8745,q9779,b7130,e7130,a,5,76,1.52811E+12,103,126,0.817460317
8746,q9780,b7131,e7131,b,5,144,1.52811E+12,138,212,0.650943396
8747,q9781,b7132,e7132,d,5,99,1.52811E+12,234,351,0.666666667
8748,q9782,b7133,e7133,b,5,85,1.52811E+12,93,123,0.756097561
8749,q9783,b7134,e7134,d,5,75,1.52811E+12,171,266,0.642857143
8750,q9784,b7135,e7135,d,5,74,1.52811E+12,64,490,0.130612245
8751,q9785,b7136,e7136,c,5,71,1.52811E+12,98,144,0.680555556
8752,q9786,b7137,e7137,a,5,71,1.52811E+12,100,111,0.900900901
8753,q9787,b7138,e7138,a,5,87,1.52811E+12,149,228,0.653508772
8754,q9788,b7139,e7139,b,5,121,1.52811E+12,123,233,0.527896996
8755,q9789,b7140,e7140,c,5,83,1.52811E+12,88,176,0.5
8756,q9790,b7141,e7141,a,5,77,1.52811E+12,90,182,0.494505495
8757,q9791,b7142,e7142,b,5,86,1.52811E+12,110,279,0.394265233
8758,q9792,b7143,e7143,a,5,77,1.52811E+12,93,328,0.283536585
8759,q9793,b7144,e7144,b,5,98,1.52811E+12,86,126,0.682539683
8760,q9794,b7145,e7145,a,5,74,1.52811E+12,106,114,0.929824561
8761,q9795,b7146,e7146,b,5,98,1.52811E+12,94,171,0.549707602
8762,q9796,b7147,e7147,a,5,76,1.52811E+12,128,249,0.514056225
8763,q9797,b7148,e7148,d,5,74,1.52811E+12,70,170,0.411764706
8764,q9798,b7149,e7149,b,5,145,1.57241E+12,181,353,0.512747875
8765,q9799,b7150,e7150,b,5,145,1.57241E+12,132,342,0.385964912
8766,q9800,b7151,e7151,a,5,145,1.57241E+12,161,252,0.638888889
8767,q9801,b7152,e7152,d,5,145,1.57241E+12,227,438,0.51826484
8768,q9802,b7153,e7153,d,5,145,1.57241E+12,177,314,0.563694268
8769,q9803,b7154,e7154,c,5,140,1.57241E+12,145,356,0.407303371
8770,q9804,b7155,e7155,b,5,140,1.57241E+12,226,659,0.342943854
8771,q9805,b7156,e7156,d,5,140,1.57241E+12,156,382,0.408376963
8772,q9806,b7157,e7157,c,5,140,1.57241E+12,172,391,0.439897698
8773,q9807,b7158,e7158,a,5,140,1.57241E+12,193,345,0.55942029
8774,q9808,b7159,e7159,b,5,112,1.57241E+12,149,196,0.760204082
8775,q9809,b7160,e7160,d,5,112,1.57241E+12,125,183,0.683060109
8776,q9810,b7161,e7161,a,5,112,1.57241E+12,156,213,0.732394366
8777,q9811,b7162,e7162,a,5,112,1.57241E+12,127,162,0.783950617
8778,q9812,b7163,e7163,b,5,112,1.57241E+12,136,193,0.704663212
8779,q9813,b7164,e7164,a,5,136,1.57241E+12,224,310,0.722580645
8780,q9814,b7165,e7165,a,5,136,1.57241E+12,100,385,0.25974026
8781,q9815,b7166,e7166,a,5,136,1.57241E+12,191,288,0.663194444
8782,q9816,b7167,e7167,c,5,136,1.57241E+12,166,336,0.494047619
8783,q9817,b7168,e7168,a,5,136,1.57241E+12,134,306,0.437908497
8784,q9818,b7169,e7169,a,5,136,1.57241E+12,206,393,0.524173028
8785,q9819,b7170,e7170,d,5,136,1.57241E+12,140,318,0.440251572
8786,q9820,b7171,e7171,a,5,136,1.57241E+12,228,404,0.564356436
8787,q9821,b7172,e7172,c,5,141,1.57241E+12,171,263,0.650190114
8788,q9822,b7173,e7173,d,5,141,1.57241E+12,192,350,0.548571429
8789,q9823,b7174,e7174,b,5,141,1.57241E+12,162,221,0.733031674
8790,q9824,b7175,e7175,c,5,141,1.57241E+12,165,281,0.587188612
8791,q9825,b7176,e7176,b,5,141,1.57241E+12,150,230,0.652173913
8792,q9826,b7177,e7177,b,5,141,1.57241E+12,193,301,0.641196013
8793,q9827,b7178,e7178,c,5,141,1.57241E+12,189,539,0.350649351
8794,q9828,b7179,e7179,a,5,141,1.57241E+12,215,367,0.585831063
8795,q9829,b7180,e7180,c,5,141,1.57241E+12,132,300,0.44
8796,q9830,b7181,e7181,a,5,85,1.57128E+12,71,168,0.422619048
8797,q9831,b7182,e7182,b,5,77,1.57128E+12,85,171,0.497076023
8798,q9832,b7183,e7183,a,5,76,1.57128E+12,56,160,0.35
8799,q9833,b7184,e7184,c,5,85,1.57128E+12,56,159,0.352201258
8800,q9834,b7185,e7185,a,5,77,1.57128E+12,100,271,0.36900369
8801,q9835,b7186,e7186,b,5,76,1.57128E+12,100,178,0.561797753
8802,q9836,b7187,e7187,b,5,77,1.57128E+12,88,170,0.517647059
8803,q9837,b7188,e7188,c,5,85,1.57128E+12,70,160,0.4375
8804,q9838,b7189,e7189,c,5,83,1.57128E+12,87,175,0.497142857
8805,q9839,b7190,e7190,d,5,85,1.57128E+12,67,180,0.372222222
8806,q9840,b7191,e7191,d,5,76,1.57128E+12,75,158,0.474683544
8807,q9841,b7192,e7192,c,5,85,1.57128E+12,77,188,0.409574468
8808,q9842,b7193,e7193,b,5,85,1.57128E+12,122,138,0.884057971
8809,q9843,b7194,e7194,b,5,85,1.57128E+12,56,234,0.239316239
8810,q9844,b7195,e7195,d,5,77,1.57128E+12,111,150,0.74
8811,q9845,b7196,e7196,a,5,85,1.57128E+12,84,149,0.563758389
8812,q9846,b7197,e7197,a,5,83,1.57128E+12,82,129,0.635658915
8813,q9847,b7198,e7198,d,5,85,1.57128E+12,96,202,0.475247525
8814,q9848,b7199,e7199,a,5,76,1.57128E+12,81,192,0.421875
8815,q9849,b7200,e7200,c,5,85,1.57128E+12,91,154,0.590909091
8816,q9850,b7201,e7201,d,5,85,1.57128E+12,87,115,0.756521739
8817,q9851,b7202,e7202,b,5,77,1.57128E+12,116,146,0.794520548
8818,q9852,b7203,e7203,b,5,77,1.57128E+12,99,116,0.853448276
8819,q9853,b7204,e7204,a,5,85,1.57128E+12,50,165,0.303030303
8820,q9854,b7205,e7205,a,5,83,1.57128E+12,88,187,0.470588235
8821,q9855,b7206,e7206,b,5,83,1.57128E+12,75,123,0.609756098
8822,q9856,b7207,e7207,c,5,76,1.57128E+12,122,271,0.450184502
8823,q9857,b7208,e7208,d,5,76,1.57128E+12,115,148,0.777027027
8824,q9858,b7209,e7209,c,5,85,1.57128E+12,103,120,0.858333333
8825,q9859,b7210,e7210,b,5,85,1.57128E+12,98,124,0.790322581
8826,q9860,b7211,e7211,a,5,85,1.57128E+12,99,166,0.596385542
8827,q9861,b7212,e7212,d,5,77,1.57128E+12,75,217,0.34562212
8828,q9862,b7213,e7213,b,5,85,1.57128E+12,85,175,0.485714286
8829,q9863,b7214,e7214,c,5,85,1.57128E+12,54,197,0.274111675
8830,q9864,b7215,e7215,a,5,76,1.57128E+12,85,111,0.765765766
8831,q9865,b7216,e7216,a,5,76,1.57128E+12,62,185,0.335135135
8832,q9866,b7217,e7217,c,5,85,1.57128E+12,86,153,0.562091503
8833,q9867,b7218,e7218,a,5,76,1.57128E+12,52,186,0.279569892
8834,q9868,b7219,e7219,b,5,77,1.57128E+12,110,132,0.833333333
8835,q9869,b7220,e7220,c,5,76,1.57128E+12,106,160,0.6625
8836,q9870,b7221,e7221,b,5,76,1.57128E+12,79,165,0.478787879
8837,q9871,b7222,e7222,d,5,85,1.57128E+12,45,201,0.223880597
8838,q9872,b7223,e7223,c,5,83,1.57128E+12,68,148,0.459459459
8839,q9873,b7224,e7224,b,5,76,1.57128E+12,56,275,0.203636364
8840,q9874,b7225,e7225,d,5,85,1.57128E+12,49,151,0.324503311
8841,q9875,b7226,e7226,b,5,77,1.57128E+12,87,171,0.50877193
8842,q9876,b7227,e7227,b,5,83,1.57128E+12,97,192,0.505208333
8843,q9877,b7228,e7228,c,5,76,1.57128E+12,88,178,0.494382022
8844,q9878,b7229,e7229,b,5,85,1.57128E+12,50,208,0.240384615
8845,q9879,b7230,e7230,b,5,83,1.57128E+12,104,204,0.509803922
8846,q9880,b7231,e7231,d,5,75,1.52664E+12,141,238,0.592436975
8847,q9881,b7232,e7232,b,5,74,1.52664E+12,104,147,0.707482993
8848,q9882,b7233,e7233,b,5,76,1.52664E+12,120,217,0.552995392
8849,q9883,b7234,e7234,d,5,94,1.52664E+12,109,241,0.452282158
8850,q9884,b7235,e7235,c,5,86,1.52664E+12,104,147,0.707482993
8851,q9885,b7236,e7236,d,5,85,1.52664E+12,54,156,0.346153846
8852,q9886,b7237,e7237,c,5,77,1.52664E+12,90,120,0.75
8853,q9887,b7238,e7238,c,5,76,1.52664E+12,102,136,0.75
8854,q9888,b7239,e7239,a,5,71,1.52664E+12,103,129,0.798449612
8855,q9889,b7240,e7240,d,5,119,1.52664E+12,93,138,0.673913043
8856,q9890,b7241,e7241,c,5,77,1.52664E+12,95,239,0.39748954
8857,q9891,b7242,e7242,d,5,83,1.52664E+12,72,413,0.17433414
8858,q9892,b7243,e7243,a,5,74,1.52664E+12,101,118,0.855932203
8859,q9893,b7244,e7244,a,5,85,1.52664E+12,68,202,0.336633663
8860,q9894,b7245,e7245,b,5,106,1.52664E+12,128,219,0.584474886
8861,q9895,b7246,e7246,c,5,74,1.52664E+12,109,176,0.619318182
8862,q9896,b7247,e7247,d,5,71,1.52664E+12,106,264,0.401515152
8863,q9897,b7248,e7248,a,5,77,1.52664E+12,93,125,0.744
8864,q9898,b7249,e7249,a,5,103,1.52664E+12,125,280,0.446428571
8865,q9899,b7250,e7250,b,5,83,1.52664E+12,82,129,0.635658915
8866,q9900,b7251,e7251,c,5,105,1.52664E+12,141,436,0.323394495
8867,q9901,b7252,e7252,a,5,74,1.52664E+12,99,138,0.717391304
8868,q9902,b7253,e7253,b,5,83,1.52664E+12,100,190,0.526315789
8869,q9903,b7254,e7254,d,5,119,1.52664E+12,104,178,0.584269663
8870,q9904,b7255,e7255,b,5,77,1.52664E+12,100,201,0.497512438
8871,q9905,b7256,e7256,d,5,144,1.52664E+12,130,230,0.565217391
8872,q9906,b7257,e7257,b,5,120,1.52664E+12,123,347,0.354466859
8873,q9907,b7258,e7258,d,5,74,1.52664E+12,80,236,0.338983051
8874,q9908,b7259,e7259,c,5,92,1.52664E+12,108,176,0.613636364
8875,q9909,b7260,e7260,a,5,76,1.52664E+12,76,221,0.343891403
8876,q9910,b7261,e7261,d,5,85,1.57406E+12,91,179,0.508379888
8877,q9911,b7262,e7262,a,5,85,1.57406E+12,69,158,0.436708861
8878,q9912,b7263,e7263,c,5,85,1.56869E+12,62,166,0.373493976
8879,q9913,b7264,e7264,b,5,85,1.57406E+12,56,244,0.229508197
8880,q9914,b7265,e7265,a,5,85,1.57406E+12,112,133,0.842105263
8881,q9915,b7266,e7266,b,5,85,1.56869E+12,76,223,0.340807175
8882,q9916,b7267,e7267,b,5,85,1.56869E+12,79,141,0.560283688
8883,q9917,b7268,e7268,c,5,85,1.56869E+12,84,218,0.385321101
8884,q9918,b7269,e7269,c,5,85,1.56869E+12,99,173,0.572254335
8885,q9919,b7270,e7270,a,5,85,1.56869E+12,116,203,0.571428571
8886,q9920,b7271,e7271,d,5,85,1.56869E+12,88,177,0.497175141
8887,q9921,b7272,e7272,d,5,85,1.57407E+12,78,213,0.366197183
8888,q9922,b7273,e7273,c,5,85,1.56869E+12,82,246,0.333333333
8889,q9923,b7274,e7274,c,5,85,1.56869E+12,100,196,0.510204082
8890,q9924,b7275,e7275,c,5,85,1.56869E+12,107,166,0.644578313
8891,q9925,b7276,e7276,c,5,85,1.56869E+12,73,161,0.453416149
8892,q9926,b7277,e7277,a,5,85,1.57407E+12,86,135,0.637037037
8893,q9927,b7278,e7278,b,5,85,1.57407E+12,91,166,0.548192771
8894,q9928,b7279,e7279,d,5,85,1.57407E+12,80,141,0.567375887
8895,q9929,b7280,e7280,b,5,85,1.57407E+12,81,149,0.543624161
8896,q9930,b7281,e7281,a,5,85,1.57407E+12,91,197,0.461928934
8897,q9931,b7282,e7282,c,5,85,1.56869E+12,88,137,0.642335766
8898,q9932,b7283,e7283,c,5,85,1.57407E+12,75,163,0.460122699
8899,q9933,b7284,e7284,a,5,85,1.57407E+12,98,179,0.547486034
8900,q9934,b7285,e7285,d,5,85,1.57407E+12,78,129,0.604651163
8901,q9935,b7286,e7286,c,5,77,1.57407E+12,85,142,0.598591549
8902,q9936,b7287,e7287,c,5,77,1.57407E+12,110,140,0.785714286
8903,q9937,b7288,e7288,d,5,77,1.56869E+12,101,168,0.601190476
8904,q9938,b7289,e7289,c,5,77,1.56869E+12,79,126,0.626984127
8905,q9939,b7290,e7290,a,5,77,1.56869E+12,88,192,0.458333333
8906,q9940,b7291,e7291,c,5,77,1.56869E+12,58,222,0.261261261
8907,q9941,b7292,e7292,b,5,77,1.57407E+12,93,144,0.645833333
8908,q9942,b7293,e7293,a,5,77,1.57407E+12,100,128,0.78125
8909,q9943,b7294,e7294,d,5,77,1.57407E+12,83,157,0.52866242
8910,q9944,b7295,e7295,d,5,77,1.56869E+12,94,146,0.643835616
8911,q9945,b7296,e7296,c,5,77,1.57407E+12,109,135,0.807407407
8912,q9946,b7297,e7297,d,5,77,1.56869E+12,107,310,0.34516129
8913,q9947,b7298,e7298,a,5,77,1.56869E+12,91,150,0.606666667
8914,q9948,b7299,e7299,b,5,77,1.56869E+12,88,129,0.682170543
8915,q9949,b7300,e7300,b,5,77,1.57407E+12,114,283,0.402826855
8916,q9950,b7301,e7301,a,5,77,1.57407E+12,62,139,0.446043165
8917,q9951,b7302,e7302,c,5,77,1.56869E+12,78,198,0.393939394
8918,q9952,b7303,e7303,b,5,77,1.57407E+12,85,188,0.45212766
8919,q9953,b7304,e7304,c,5,77,1.57407E+12,87,170,0.511764706
8920,q9954,b7305,e7305,d,5,77,1.56869E+12,80,229,0.349344978
8921,q9955,b7306,e7306,a,5,77,1.56869E+12,52,141,0.368794326
8922,q9956,b7307,e7307,b,5,106,1.56869E+12,98,134,0.731343284
8923,q9957,b7308,e7308,b,5,106,1.56869E+12,144,183,0.786885246
8924,q9958,b7309,e7309,d,5,106,1.56869E+12,87,334,0.260479042
8925,q9959,b7310,e7310,b,5,106,1.56869E+12,80,189,0.423280423
8926,q9960,b7311,e7311,c,5,76,1.57407E+12,89,119,0.74789916
8927,q9961,b7312,e7312,a,5,76,1.57407E+12,105,134,0.78358209
8928,q9962,b7313,e7313,b,5,76,1.56869E+12,118,249,0.473895582
8929,q9963,b7314,e7314,b,5,76,1.56869E+12,123,178,0.691011236
8930,q9964,b7315,e7315,a,5,76,1.56869E+12,73,175,0.417142857
8931,q9965,b7316,e7316,d,5,76,1.56869E+12,89,134,0.664179104
8932,q9966,b7317,e7317,a,5,76,1.57407E+12,117,185,0.632432432
8933,q9967,b7318,e7318,b,5,76,1.56869E+12,115,140,0.821428571
8934,q9968,b7319,e7319,c,5,76,1.57407E+12,67,192,0.348958333
8935,q9969,b7320,e7320,c,5,76,1.56869E+12,108,155,0.696774194
8936,q9970,b7321,e7321,d,5,76,1.56869E+12,95,163,0.582822086
8937,q9971,b7322,e7322,b,5,76,1.56869E+12,84,218,0.385321101
8938,q9972,b7323,e7323,b,5,76,1.56869E+12,84,126,0.666666667
8939,q9973,b7324,e7324,b,5,76,1.56869E+12,104,164,0.634146341
8940,q9974,b7325,e7325,a,5,76,1.56869E+12,72,208,0.346153846
8941,q9975,b7326,e7326,c,5,76,1.56869E+12,102,134,0.76119403
8942,q9976,b7327,e7327,c,5,76,1.56869E+12,100,169,0.591715976
8943,q9977,b7328,e7328,d,5,76,1.56869E+12,60,128,0.46875
8944,q9978,b7329,e7329,b,5,76,1.56869E+12,105,174,0.603448276
8945,q9979,b7330,e7330,b,5,76,1.56869E+12,98,144,0.680555556
8946,q9980,b7331,e7331,a,5,76,1.57407E+12,84,243,0.345679012
8947,q9981,b7332,e7332,c,5,84,1.57407E+12,92,157,0.585987261
8948,q9982,b7333,e7333,d,5,84,1.57407E+12,86,210,0.40952381
8949,q9983,b7334,e7334,b,5,84,1.56869E+12,97,188,0.515957447
8950,q9984,b7335,e7335,a,5,84,1.56869E+12,88,279,0.315412186
8951,q9985,b7336,e7336,d,5,83,1.56869E+12,93,185,0.502702703
8952,q9986,b7337,e7337,d,5,83,1.56869E+12,90,210,0.428571429
8953,q9988,b7339,e7339,d,5,83,1.57407E+12,85,134,0.634328358
8954,q9989,b7340,e7340,b,5,83,1.56869E+12,101,118,0.855932203
8955,q9990,b7341,e7341,b,5,83,1.56869E+12,102,172,0.593023256
8956,q9991,b7342,e7342,d,5,83,1.56869E+12,82,165,0.496969697
8957,q9992,b7343,e7343,c,5,83,1.56869E+12,114,180,0.633333333
8958,q9993,b7344,e7344,b,5,83,1.57407E+12,98,178,0.550561798
8959,q9994,b7345,e7345,b,5,83,1.57407E+12,107,173,0.61849711
8960,q9995,b7346,e7346,d,5,83,1.56869E+12,93,191,0.486910995
8961,q9996,b7347,e7347,a,5,83,1.57407E+12,125,221,0.56561086
8962,q9997,b7348,e7348,d,5,83,1.57407E+12,79,212,0.372641509
8963,q9998,b7349,e7349,a,5,83,1.56869E+12,87,161,0.540372671
8964,q9999,b7350,e7350,b,5,83,1.57407E+12,110,157,0.700636943
8965,q10000,b7351,e7351,b,5,83,1.57407E+12,94,197,0.47715736
8966,q10001,b7352,e7352,b,5,83,1.57407E+12,85,157,0.541401274
8967,q10002,b7353,e7353,d,5,83,1.57407E+12,88,227,0.387665198
8968,q10003,b7354,e7354,a,5,83,1.57407E+12,97,168,0.577380952
8969,q10004,b7355,e7355,d,5,83,1.57407E+12,102,134,0.76119403
8970,q10005,b7356,e7356,a,5,83,1.56869E+12,78,131,0.595419847
8971,q10006,b7357,e7357,c,5,83,1.57407E+12,103,305,0.337704918
8972,q10007,b7358,e7358,b,5,71,1.57407E+12,96,139,0.690647482
8973,q10008,b7359,e7359,b,5,71,1.56869E+12,98,117,0.837606838
8974,q10009,b7360,e7360,c,5,71,1.56869E+12,102,340,0.3
8975,q10010,b7361,e7361,c,5,78,1.55809E+12,156,302,0.516556291
8976,q10011,b7362,e7362,b,5,78,1.55809E+12,111,159,0.698113208
8977,q10012,b7363,e7363,d,5,78,1.55809E+12,110,253,0.434782609
8978,q10013,b7364,e7364,c,5,78,1.55809E+12,113,192,0.588541667
8979,q10014,b7365,e7365,b,5,78,1.55809E+12,116,198,0.585858586
8980,q10016,b7367,e7367,a,5,78,1.55809E+12,94,163,0.576687117
8981,q10017,b7368,e7368,a,5,78,1.55809E+12,104,191,0.544502618
8982,q10018,b7369,e7369,c,5,78,1.55809E+12,129,234,0.551282051
8983,q10020,b7371,e7371,c,5,78,1.55809E+12,257,1041,0.246878002
8984,q10022,b7373,e7373,a,5,78,1.55809E+12,260,546,0.476190476
8985,q10024,b7375,e7375,b,5,78,1.55809E+12,229,307,0.745928339
8986,q10025,b7376,e7376,d,5,78,1.55809E+12,103,206,0.5
8987,q10026,b7377,e7377,b,5,78,1.55809E+12,300,649,0.462249615
8988,q10027,b7378,e7378,c,5,78,1.55809E+12,329,728,0.451923077
8989,q10028,b7379,e7379,c,5,78,1.55809E+12,186,409,0.454767726
8990,q10029,b7380,e7380,b,5,78,1.55809E+12,205,458,0.447598253
8991,q10030,b7381,e7381,c,5,78,1.55809E+12,110,203,0.541871921
8992,q10031,b7382,e7382,c,5,78,1.55809E+12,93,150,0.62
8993,q10032,b7383,e7383,c,5,78,1.55809E+12,274,699,0.391988555
8994,q10033,b7384,e7384,d,5,78,1.55809E+12,199,404,0.492574257
8995,q10034,b7385,e7385,b,5,78,1.55809E+12,122,291,0.419243986
8996,q10036,b7387,e7387,b,5,78,1.55809E+12,104,149,0.697986577
8997,q10038,b7389,e7389,c,5,78,1.55809E+12,128,319,0.401253918
8998,q10039,b7390,e7390,a,5,78,1.55809E+12,202,454,0.444933921
8999,q10042,b7393,e7393,d,5,78,1.55809E+12,271,756,0.358465608
9000,q10043,b7394,e7394,b,5,78,1.55809E+12,146,226,0.646017699
9001,q10044,b7395,e7395,a,5,78,1.55809E+12,109,157,0.694267516
9002,q10045,b7396,e7396,a,5,78,1.55809E+12,137,306,0.447712418
9003,q10046,b7397,e7397,a,5,78,1.55809E+12,116,189,0.613756614
9004,q10047,b7398,e7398,a,5,78,1.55809E+12,95,184,0.516304348
9005,q10048,b7399,e7399,a,5,78,1.55809E+12,142,196,0.724489796
9006,q10049,b7400,e7400,a,5,78,1.55809E+12,110,174,0.632183908
9007,q10050,b7401,e7401,a,5,78,1.55809E+12,103,125,0.824
9008,q10051,b7402,e7402,c,5,78,1.55809E+12,178,290,0.613793103
9009,q10052,b7403,e7403,a,5,78,1.55809E+12,113,215,0.525581395
9010,q10054,b7405,e7405,a,5,78,1.55809E+12,93,151,0.61589404
9011,q10055,b7406,e7406,b,5,78,1.55809E+12,126,223,0.565022422
9012,q10056,b7407,e7407,b,5,76,1.523E+12,83,171,0.485380117
9013,q10057,b7408,e7408,c,5,76,1.56534E+12,95,187,0.50802139
9014,q10058,b7409,e7409,c,5,76,1.56534E+12,86,126,0.682539683
9015,q10059,b7410,e7410,a,5,76,1.523E+12,87,137,0.635036496
9016,q10060,b7411,e7411,b,5,76,1.56534E+12,83,174,0.477011494
9017,q10061,b7412,e7412,c,5,76,1.523E+12,72,187,0.385026738
9018,q10062,b7413,e7413,b,5,76,1.523E+12,92,216,0.425925926
9019,q10063,b7414,e7414,d,5,76,1.56534E+12,68,209,0.325358852
9020,q10064,b7415,e7415,b,5,76,1.56534E+12,85,157,0.541401274
9021,q10065,b7416,e7416,b,5,76,1.523E+12,109,131,0.832061069
9022,q10066,b7417,e7417,a,5,76,1.56534E+12,75,179,0.418994413
9023,q10067,b7418,e7418,d,5,76,1.56534E+12,68,123,0.552845528
9024,q10069,b7420,e7420,d,5,76,1.56534E+12,62,167,0.371257485
9025,q10070,b7421,e7421,a,5,76,1.523E+12,61,167,0.365269461
9026,q10071,b7422,e7422,a,5,76,1.56534E+12,109,130,0.838461538
9027,q10072,b7423,e7423,b,5,76,1.523E+12,80,159,0.503144654
9028,q10073,b7424,e7424,a,5,76,1.56534E+12,71,191,0.371727749
