,username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration,accuracy,mixed_cols,combined_metric
11460,u304503,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11461,u304504,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11462,u304505,397,246,401,13,mobile,245,0,0,0.6196473551637279,0.04965407457295047,0.2776513868092615
11463,u304506,2,1,0,0,web,1,0,0,0.5,0.0001224514786016041,0.200073470887161
11464,u304507,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11465,u304510,6,3,0,0,web,2,0,0,0.5,0.00036735443580481234,0.2002204126614829
11466,u304511,9,5,0,0,web,0,0,0,0.5555555555555556,0.0005510316537072186,0.22255284121444657
11467,u304512,37,31,40,0,mobile,16,0,0,0.8378378378378378,0.0047143819261617585,0.3379637642908322
11468,u304513,9,9,0,0,web,0,0,0,1.0,0.0005510316537072186,0.40033061899222433
11469,u304514,10,8,0,0,web,0,0,0,0.8,0.0006122573930080206,0.3203673544358049
11470,u304515,6,1,0,0,web,2,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11471,u304516,7,3,0,0,web,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11472,u304517,5,2,0,0,mobile,0,0,0,0.4,0.0003061286965040103,0.16018367721790244
11473,u304528,3,1,0,0,web,0,0,0,0.3333333333333333,0.00018367721790240617,0.13344353966407477
11474,u304529,10,5,0,0,web,1,0,0,0.5,0.0006122573930080206,0.20036735443580483
11475,u304538,431,235,444,11,mobile,653,2,19872000000,0.5452436194895591,0.05424600502051062,0.25064505080813004
11476,u304539,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11477,u304566,7,3,0,0,web,1,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11478,u304567,163,94,158,4,mobile,25,1,8640000000,0.5766871165644172,0.01989836527276067,0.24261386578942326
11479,u304572,1,1,0,0,web,1,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11480,u304573,10,4,0,0,web,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
11481,u304598,6,2,0,0,web,2,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11482,u304599,10,4,0,0,web,1,0,0,0.4,0.0006122573930080206,0.16036735443580485
11483,u304604,9,6,0,0,web,0,0,0,0.6666666666666666,0.0005510316537072186,0.26699728565889097
11484,u304610,8,2,0,0,web,1,0,0,0.25,0.0004898059144064164,0.10029388354864385
11485,u304638,6,5,0,0,web,0,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
11486,u304639,6,3,0,0,web,2,0,0,0.5,0.00036735443580481234,0.2002204126614829
11487,u304648,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11488,u304649,10,6,0,0,web,4,0,0,0.6,0.0006122573930080206,0.24036735443580481
11489,u304658,10,4,0,0,web,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
11490,u304659,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11491,u304660,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11492,u304662,7,3,0,0,web,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11493,u304663,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11494,u304664,6,1,0,0,mobile,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11495,u304666,7,2,0,0,web,1,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
11496,u304667,6,1,0,0,web,3,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11497,u304670,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11498,u304671,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11499,u304672,8,2,0,0,web,1,0,0,0.25,0.0004898059144064164,0.10029388354864385
11500,u304673,6,5,0,0,web,0,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
11501,u304674,7,0,0,0,web,0,0,0,0.0,0.0004285801751056144,0.0002571481050633686
11502,u304675,2,1,0,0,web,0,0,0,0.5,0.0001224514786016041,0.200073470887161
11503,u304676,2,2,0,0,web,0,0,0,1.0,0.0001224514786016041,0.400073470887161
11504,u304677,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11505,u304688,10,5,0,0,web,1,0,0,0.5,0.0006122573930080206,0.20036735443580483
11506,u304689,6,3,0,0,web,1,0,0,0.5,0.00036735443580481234,0.2002204126614829
11507,u304698,6,3,0,0,web,18,0,0,0.5,0.00036735443580481234,0.2002204126614829
11508,u304699,7,2,0,0,web,9,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
11509,u304700,2,1,0,0,web,0,0,0,0.5,0.0001224514786016041,0.200073470887161
11510,u304701,8,3,0,0,web,0,0,0,0.375,0.0004898059144064164,0.15029388354864387
11511,u304702,9,5,0,0,web,1,0,0,0.5555555555555556,0.0005510316537072186,0.22255284121444657
11512,u304703,10,6,0,0,web,0,0,0,0.6,0.0006122573930080206,0.24036735443580481
11513,u304704,5,1,0,0,web,2,0,0,0.2,0.0003061286965040103,0.08018367721790243
11514,u304705,6,4,0,0,mobile,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11515,u304706,6,1,0,0,web,1,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11516,u304707,10,6,0,0,mobile,0,0,0,0.6,0.0006122573930080206,0.24036735443580481
11517,u304710,8,4,0,0,web,0,0,0,0.5,0.0004898059144064164,0.20029388354864386
11518,u304712,79,39,73,1,Unknown,0,1,15552000000,0.4936708860759494,0.009367538113022714,0.2030888772981934
11519,u304713,6,4,0,0,mobile,2,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11520,u304715,5,2,0,0,web,0,0,0,0.4,0.0003061286965040103,0.16018367721790244
11521,u304716,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11522,u304717,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11523,u304728,2,1,0,0,web,0,0,0,0.5,0.0001224514786016041,0.200073470887161
11524,u304738,359,283,348,10,web,1,1,10368000000,0.7883008356545961,0.043898855078675074,0.3416596473090435
11525,u304739,7,2,0,0,web,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
11526,u304758,10,2,0,0,web,0,0,0,0.2,0.0006122573930080206,0.08036735443580482
11527,u304759,115,89,152,9,mobile,222,2,24192000000,0.7739130434782608,0.01689830404702137,0.3197041998195172
11528,u304764,92,26,84,1,mobile,0,0,0,0.2826086956521739,0.010836955856241963,0.11954565177461474
11529,u304765,10,7,0,0,web,0,0,0,0.7,0.0006122573930080206,0.2803673544358048
11530,u304771,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11531,u304822,9,4,0,0,mobile,0,0,0,0.4444444444444444,0.0005510316537072186,0.17810839677000212
11532,u304823,8,7,0,0,mobile,0,0,0,0.875,0.0004898059144064164,0.3502938835486439
11533,u304836,11,3,3,0,mobile,1,0,0,0.2727272727272727,0.0008571603502112288,0.10960520530103582
11534,u304837,6,3,0,0,mobile,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11535,u304840,9,4,0,0,mobile,0,0,0,0.4444444444444444,0.0005510316537072186,0.17810839677000212
11536,u304841,2103,1526,1277,87,mobile,759,1,15552000000,0.7256300523062292,0.21226963815588074,0.4176138038160201
11537,u304844,21,11,12,0,mobile,8,0,0,0.5238095238095238,0.002020449396926468,0.21073607916196543
11538,u304845,7,2,0,0,mobile,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
11539,u304846,7,3,7,0,web,2,0,0,0.42857142857142855,0.0008571603502112288,0.17194286763869818
11540,u304847,2,1,0,0,web,0,0,0,0.5,0.0001224514786016041,0.200073470887161
11541,u304850,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11542,u304851,5,3,0,0,web,0,0,0,0.6,0.0003061286965040103,0.2401836772179024
11543,u304852,7,2,0,0,mobile,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
11544,u304853,3,1,0,0,web,0,0,0,0.3333333333333333,0.00018367721790240617,0.13344353966407477
11545,u304856,5,1,0,0,mobile,1,0,0,0.2,0.0003061286965040103,0.08018367721790243
11546,u304868,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11547,u304869,17,10,9,0,mobile,0,0,0,0.5882352941176471,0.0015918692218208534,0.23624923918015137
11548,u304879,10,5,0,0,web,0,0,0,0.5,0.0006122573930080206,0.20036735443580483
11549,u304880,7,5,0,0,web,0,0,0,0.7142857142857143,0.0004285801751056144,0.28597143381934914
11550,u304881,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11551,u304882,3,2,0,0,web,0,0,0,0.6666666666666666,0.00018367721790240617,0.2667768729974081
11552,u304883,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11553,u304885,10,3,0,0,web,0,0,0,0.3,0.0006122573930080206,0.1203673544358048
11554,u304887,6,5,0,0,web,1,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
11555,u304890,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11556,u304891,6,1,0,0,mobile,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11557,u304892,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11558,u304893,10,4,0,0,web,1,0,0,0.4,0.0006122573930080206,0.16036735443580485
11559,u304894,8,3,0,0,web,0,0,0,0.375,0.0004898059144064164,0.15029388354864387
11560,u304896,6,1,0,0,web,4,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11561,u304897,4,1,0,0,web,0,0,0,0.25,0.0002449029572032082,0.10014694177432193
11562,u304909,19,13,9,0,web,0,0,0,0.6842105263157895,0.0017143207004224575,0.2747128029465693
11563,u304918,6,3,0,0,web,2,0,0,0.5,0.00036735443580481234,0.2002204126614829
11564,u304919,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11565,u304920,2,1,0,0,web,0,0,0,0.5,0.0001224514786016041,0.200073470887161
11566,u304921,2,0,0,0,web,0,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
11567,u304922,10,4,0,0,web,2,0,0,0.4,0.0006122573930080206,0.16036735443580485
11568,u304923,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11569,u304924,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11570,u304926,5,3,0,0,web,0,0,0,0.6,0.0003061286965040103,0.2401836772179024
11571,u304927,6,2,0,0,web,1,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11572,u304930,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11573,u304931,6,2,0,0,web,5,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11574,u304932,4,1,0,0,web,2,0,0,0.25,0.0002449029572032082,0.10014694177432193
11575,u304933,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11576,u304934,8,2,0,0,web,1,0,0,0.25,0.0004898059144064164,0.10029388354864385
11577,u304935,3,1,0,0,web,3,0,0,0.3333333333333333,0.00018367721790240617,0.13344353966407477
11578,u304936,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11579,u304942,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11580,u304956,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11581,u304957,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11582,u304980,41,28,28,0,mobile,3,0,0,0.6829268292682927,0.004224576011755342,0.2757054773143703
11583,u304994,10,3,0,0,mobile,0,0,0,0.3,0.0006122573930080206,0.1203673544358048
11584,u304995,6,1,0,0,web,20,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11585,u305018,9,2,0,0,web,0,0,0,0.2222222222222222,0.0005510316537072186,0.08921950788111323
11586,u305019,16,11,13,0,mobile,1,0,0,0.6875,0.0017755464397232596,0.276065327863834
11587,u305021,7,4,0,0,web,2,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
11588,u305022,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11589,u305024,6,3,0,0,web,3,0,0,0.5,0.00036735443580481234,0.2002204126614829
11590,u305025,31,18,21,0,Unknown,0,1,15552000000,0.5806451612903226,0.003183738443641707,0.2341683075823141
11591,u305027,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11592,u305031,9,5,0,0,web,0,0,0,0.5555555555555556,0.0005510316537072186,0.22255284121444657
11593,u305033,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11594,u305034,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11595,u305035,10,7,0,0,web,0,0,0,0.7,0.0006122573930080206,0.2803673544358048
11596,u305036,15,4,4,0,web,0,0,0,0.26666666666666666,0.0011632890467152392,0.10736464009469582
11597,u305037,7,4,0,0,web,0,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
11598,u305042,42,20,35,0,web,0,0,0,0.47619047619047616,0.0047143819261617585,0.19330481963188753
11599,u305081,10,2,0,0,web,0,0,0,0.2,0.0006122573930080206,0.08036735443580482
11600,u305122,24,18,23,0,Unknown,0,1,18144000000,0.75,0.0028776097471376965,0.30172656584828267
11601,u305123,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11602,u305136,5,1,0,0,web,1,0,0,0.2,0.0003061286965040103,0.08018367721790243
11603,u305137,12,6,4,0,web,0,0,0,0.5,0.0009796118288128328,0.2005877670972877
11604,u305141,210,144,237,2,web,220,0,0,0.6857142857142857,0.027490356946060123,0.2907799284533504
11605,u305143,6,3,0,0,mobile,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11606,u305144,10,8,0,0,web,1,0,0,0.8,0.0006122573930080206,0.3203673544358049
11607,u305145,2,2,0,0,web,0,0,0,1.0,0.0001224514786016041,0.400073470887161
11608,u305146,10,2,3,0,mobile,0,0,0,0.2,0.0007959346109104267,0.08047756076654627
11609,u305147,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11610,u305150,6,1,0,0,web,4,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11611,u305152,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11612,u305153,56,30,53,2,mobile,45,0,0,0.5357142857142857,0.006796057062389028,0.2183633485231477
11613,u305154,6,4,0,0,web,1,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11614,u305155,6,1,0,0,web,3,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11615,u305156,16,7,7,0,mobile,1,0,0,0.4375,0.0014081920039184473,0.1758449152023511
11616,u305157,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11617,u305178,5,1,0,0,web,5,0,0,0.2,0.0003061286965040103,0.08018367721790243
11618,u305179,9,7,0,0,web,0,0,0,0.7777777777777778,0.0005510316537072186,0.3114417301033354
11619,u305180,3,0,0,0,web,0,0,0,0.0,0.00018367721790240617,0.0001102063307414437
11620,u305181,6,5,0,0,web,0,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
11621,u305183,6,4,0,0,web,1,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11622,u305186,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11623,u305190,10,5,0,0,web,0,0,0,0.5,0.0006122573930080206,0.20036735443580483
11624,u305191,6,3,0,0,web,4,0,0,0.5,0.00036735443580481234,0.2002204126614829
11625,u305192,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11626,u305193,7,4,0,0,web,1,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
11627,u305194,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11628,u305195,10,6,0,0,web,0,0,0,0.6,0.0006122573930080206,0.24036735443580481
11629,u305196,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11630,u305197,8,4,0,0,mobile,0,0,0,0.5,0.0004898059144064164,0.20029388354864386
11631,u305208,8,6,0,0,web,0,0,0,0.75,0.0004898059144064164,0.3002938835486439
11632,u305209,10,5,0,0,web,0,0,0,0.5,0.0006122573930080206,0.20036735443580483
11633,u305219,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11634,u305220,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11635,u305221,9,4,1,0,mobile,0,0,0,0.4444444444444444,0.0006122573930080206,0.1781451322135826
11636,u305222,6,6,0,0,web,1,0,0,1.0,0.00036735443580481234,0.4002204126614829
11637,u305223,10,4,0,0,web,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
11638,u305224,10,5,0,0,web,1,0,0,0.5,0.0006122573930080206,0.20036735443580483
11639,u305226,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11640,u305230,7,5,0,0,web,0,0,0,0.7142857142857143,0.0004285801751056144,0.28597143381934914
11641,u305231,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11642,u305232,6,4,0,0,web,1,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11643,u305234,9,6,0,0,web,0,0,0,0.6666666666666666,0.0005510316537072186,0.26699728565889097
11644,u305236,6,2,0,0,web,1,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11645,u305237,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11646,u305241,6,3,0,0,web,1,0,0,0.5,0.00036735443580481234,0.2002204126614829
11647,u305254,1,0,0,0,web,1,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11648,u305255,10,3,0,0,web,1,0,0,0.3,0.0006122573930080206,0.1203673544358048
11649,u305268,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11650,u305269,7,5,0,0,web,0,0,0,0.7142857142857143,0.0004285801751056144,0.28597143381934914
11651,u305283,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11652,u305296,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11653,u305297,10,5,0,0,mobile,0,0,0,0.5,0.0006122573930080206,0.20036735443580483
11654,u305308,7,5,0,0,web,0,0,0,0.7142857142857143,0.0004285801751056144,0.28597143381934914
11655,u305309,9,5,0,0,web,0,0,0,0.5555555555555556,0.0005510316537072186,0.22255284121444657
11656,u305320,5,1,0,0,web,2,0,0,0.2,0.0003061286965040103,0.08018367721790243
11657,u305321,6,3,0,0,web,1,0,0,0.5,0.00036735443580481234,0.2002204126614829
11658,u305334,10,7,0,0,web,0,0,0,0.7,0.0006122573930080206,0.2803673544358048
11659,u305335,10,9,0,0,web,0,0,0,0.9,0.0006122573930080206,0.36036735443580487
11660,u305340,2,0,0,0,web,0,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
11661,u305341,9,5,0,0,web,0,0,0,0.5555555555555556,0.0005510316537072186,0.22255284121444657
11662,u305342,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11663,u305343,10,7,0,0,web,0,0,0,0.7,0.0006122573930080206,0.2803673544358048
11664,u305344,6,3,0,0,mobile,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11665,u305345,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11666,u305351,6,2,0,0,mobile,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11667,u305352,8,7,0,0,web,0,0,0,0.875,0.0004898059144064164,0.3502938835486439
11668,u305353,3,0,0,0,web,0,0,0,0.0,0.00018367721790240617,0.0001102063307414437
11669,u305354,27,19,22,0,mobile,6,0,0,0.7037037037037037,0.003000061225739301,0.2832815182169251
11670,u305355,10,7,0,0,web,3,0,0,0.7,0.0006122573930080206,0.2803673544358048
11671,u305356,5,4,0,0,web,0,0,0,0.8,0.0003061286965040103,0.3201836772179025
11672,u305357,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11673,u305368,6,2,0,0,web,2,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11674,u305369,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11675,u305378,10,7,0,0,web,0,0,0,0.7,0.0006122573930080206,0.2803673544358048
11676,u305379,8,7,0,0,web,0,0,0,0.875,0.0004898059144064164,0.3502938835486439
11677,u305380,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11678,u305381,10,7,0,0,web,0,0,0,0.7,0.0006122573930080206,0.2803673544358048
11679,u305383,10,4,0,0,web,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
11680,u305384,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11681,u305385,20,2,10,0,mobile,0,0,0,0.1,0.0018367721790240618,0.04110206330741444
11682,u305386,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11683,u305390,11,9,3,0,web,0,0,0,0.8181818181818182,0.0008571603502112288,0.32778702348285405
11684,u305391,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11685,u305392,3,1,0,0,web,0,0,0,0.3333333333333333,0.00018367721790240617,0.13344353966407477
11686,u305394,0,0,1,0,Unknown,0,1,5184000000,,6.122573930080205e-05,
11687,u305395,8,3,0,0,web,0,0,0,0.375,0.0004898059144064164,0.15029388354864387
11688,u305396,9,4,0,0,web,0,0,0,0.4444444444444444,0.0005510316537072186,0.17810839677000212
11689,u305397,4,2,0,0,web,0,0,0,0.5,0.0002449029572032082,0.20014694177432193
11690,u305409,15,7,0,0,mobile,0,0,0,0.4666666666666667,0.0009183860895120309,0.18721769832037388
11691,u305419,10,4,0,0,web,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
11692,u305420,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11693,u305421,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11694,u305422,10,8,0,0,web,0,0,0,0.8,0.0006122573930080206,0.3203673544358049
